ReachDiff,HeightDiff,AgeDif,WinStreakDif,LoseStreakDif,KODif,SubDif,WinDif,LossDif,Winner
0.0,7.62,5,-1,1,0,0,0,1,BlueFighter
-5.08,5.08,1,0,0,-2,0,-4,-1,BlueFighter
-5.08,-7.62,2,0,1,-1,2,-3,0,BlueFighter
-20.32,-7.62,-3,-1,0,1,-1,-2,0,RedFighter
0.0,5.08,7,1,-1,0,0,1,3,RedFighter
-5.08,0.0,2,0,0,-2,0,0,1,RedFighter
-7.62,-2.54,9,0,1,1,1,4,3,BlueFighter
22.86,5.08,-2,-1,2,0,-1,-1,1,RedFighter
-2.54,-2.54,-1,0,2,0,0,0,2,RedFighter
7.62,7.62,-1,2,-1,0,-3,-1,0,BlueFighter
10.16,0.0,7,0,1,0,0,0,1,RedFighter
0.0,-2.54,-10,0,0,-1,0,-3,-1,BlueFighter
-2.54,0.0,-7,2,-1,0,0,1,0,BlueFighter
-5.08,2.54,-8,6,-1,-2,1,-7,-2,BlueFighter
-2.54,2.54,-1,1,-1,-1,0,-9,-3,RedFighter
-2.54,10.16,-7,6,-1,-2,-1,-2,-3,BlueFighter
-10.16,-5.08,4,-9,1,3,0,1,1,RedFighter
0.0,0.0,2,0,0,3,-3,-1,0,RedFighter
-5.08,0.0,-6,0,0,-3,2,1,1,RedFighter
0.0,5.08,-11,1,-1,-4,-2,-9,-7,RedFighter
2.54,-2.54,8,-4,0,-2,-1,-4,0,RedFighter
15.24,2.54,2,0,0,0,0,0,0,RedFighter
17.78,5.08,-3,1,-1,0,0,0,-1,BlueFighter
5.08,-10.16,4,-1,1,0,0,-1,1,RedFighter
-10.16,-7.62,-9,1,-3,0,1,0,-3,BlueFighter
-5.08,2.54,-8,4,-1,0,-2,-6,-5,RedFighter
7.62,10.16,1,1,-1,1,-2,1,3,RedFighter
0.0,7.62,-6,0,2,2,0,2,3,BlueFighter
2.54,5.08,-5,0,0,2,0,-10,-5,BlueFighter
-5.08,-2.54,-8,0,0,-5,1,-12,-14,RedFighter
-5.08,7.62,-1,1,0,1,-4,0,-1,RedFighter
10.16,2.54,-1,1,-1,-2,0,-6,-5,BlueFighter
-5.08,-2.54,-3,0,0,-1,0,0,0,RedFighter
10.16,12.7,2,-1,0,1,-1,-3,-1,RedFighter
-2.54,7.62,2,0,0,0,0,-5,-3,BlueFighter
-5.08,-5.08,-1,0,0,-1,1,-3,-7,RedFighter
0.0,2.54,-4,0,0,0,0,-1,-1,BlueFighter
7.62,5.08,2,1,-3,-1,0,0,-3,BlueFighter
-2.54,2.54,-7,0,0,-2,0,-2,0,BlueFighter
-5.08,-7.62,1,0,0,10,-5,5,3,RedFighter
-20.32,-10.16,6,-1,1,1,-3,-5,-2,RedFighter
-7.62,0.0,-10,3,0,1,0,-2,-4,BlueFighter
-7.62,-15.24,6,0,0,-1,0,0,-1,BlueFighter
15.24,7.62,-6,0,-1,-2,0,-4,-1,RedFighter
0.0,5.08,4,-1,3,1,0,1,4,BlueFighter
-15.24,-10.16,-6,0,0,1,0,0,0,RedFighter
-12.7,-5.08,5,-3,1,-1,0,-1,1,RedFighter
-7.62,2.54,0,0,0,0,2,-3,2,RedFighter
-2.54,2.54,-1,1,-1,1,0,1,-1,BlueFighter
7.62,5.08,0,-1,1,0,-1,2,1,BlueFighter
0.0,0.0,-2,3,0,0,0,-9,-5,BlueFighter
-2.54,-2.54,-3,-2,0,0,2,-6,-3,RedFighter
-17.78,-5.08,-4,4,-1,-4,1,-17,-10,RedFighter
-2.54,7.62,-3,2,-1,-2,1,0,3,RedFighter
5.08,-2.54,0,7,-1,-2,-2,-3,-1,BlueFighter
15.24,0.0,-5,0,0,1,0,-2,-1,BlueFighter
22.86,12.7,3,1,0,0,-2,-1,-4,BlueFighter
-5.08,-7.62,3,0,0,0,0,0,1,BlueFighter
10.16,0.0,3,0,0,0,-4,-5,-1,RedFighter
5.08,5.08,-4,0,0,-1,1,-1,-1,BlueFighter
-7.62,0.0,1,0,0,3,0,0,3,RedFighter
-7.62,0.0,0,0,0,-1,2,0,-2,BlueFighter
17.78,7.62,0,-6,0,0,1,-1,3,RedFighter
0.0,0.0,-5,0,0,-3,-9,-18,-10,RedFighter
0.0,7.62,-1,5,-1,0,0,-2,-1,BlueFighter
-12.7,-5.08,-4,0,-1,-1,0,-3,-3,BlueFighter
2.54,2.54,-12,1,-2,-9,-2,-21,-19,BlueFighter
-10.16,-5.08,-3,0,-1,-2,0,-4,-2,BlueFighter
0.0,-2.54,-2,-1,0,-1,-1,-1,0,RedFighter
5.08,-5.08,5,-1,0,1,-1,1,1,RedFighter
-10.16,-15.24,-7,1,-1,0,0,1,-1,BlueFighter
7.62,15.24,-7,1,-1,0,0,-1,-2,RedFighter
10.16,5.08,12,-2,0,0,0,-2,0,RedFighter
-5.08,-7.62,3,-10,0,0,1,-1,1,RedFighter
2.54,10.16,-2,-1,0,-1,-1,-5,-1,RedFighter
-5.08,-2.54,11,-4,0,5,-4,7,6,RedFighter
-7.62,-2.54,-11,4,-6,-4,-4,-11,-7,BlueFighter
0.0,10.16,-9,1,-2,-3,1,-2,-3,RedFighter
0.0,7.62,-1,-2,0,-2,-2,-1,1,RedFighter
-2.54,-10.16,-7,1,-1,-3,-1,-1,-3,RedFighter
2.54,-5.08,5,-1,2,-3,3,0,2,RedFighter
-5.08,0.0,3,2,-1,-2,0,1,4,BlueFighter
-7.62,0.0,0,3,0,1,-1,2,1,RedFighter
-7.62,0.0,-1,0,0,-2,0,-9,-7,RedFighter
2.54,0.0,1,-4,0,-1,0,-4,0,BlueFighter
0.0,2.54,6,0,0,-2,-1,-1,0,RedFighter
0.0,-7.62,-2,3,0,-1,-5,-6,-5,BlueFighter
5.08,5.08,1,-1,0,1,0,-2,0,RedFighter
15.24,2.54,-9,0,0,1,-1,-5,-9,RedFighter
12.7,7.62,1,-4,2,0,1,0,0,BlueFighter
10.16,5.08,-3,0,0,-3,1,-4,-3,BlueFighter
0.0,-2.54,6,-3,3,-1,-2,-3,3,RedFighter
-10.16,-5.08,-4,-1,0,-4,0,-3,-1,RedFighter
2.54,0.0,12,-1,1,0,2,2,3,RedFighter
-7.62,2.54,7,-3,0,0,-2,-1,1,RedFighter
-10.16,-2.54,5,0,-1,0,0,0,-1,BlueFighter
0.0,-7.62,-7,2,-1,0,-5,-9,-3,BlueFighter
-15.24,-12.7,9,2,-2,-1,1,9,7,RedFighter
-7.62,-7.62,-1,0,0,-2,2,0,-3,BlueFighter
-2.54,-2.54,1,1,-1,3,0,7,7,RedFighter
-2.54,2.54,-7,0,0,1,-5,-15,-14,BlueFighter
7.62,2.54,1,0,0,-2,0,-2,1,BlueFighter
7.62,2.54,-2,1,-2,0,-3,-9,-7,RedFighter
-12.7,-10.16,0,0,0,1,0,2,5,BlueFighter
0.0,0.0,-5,0,0,-1,3,-1,-1,RedFighter
-5.08,0.0,0,-1,1,1,0,1,1,RedFighter
12.7,0.0,2,0,0,1,-1,-2,-1,BlueFighter
5.08,7.62,5,0,0,0,-1,-1,-4,RedFighter
2.54,2.54,8,-4,0,2,-1,-2,4,RedFighter
-15.24,-2.54,5,-3,0,0,5,8,6,RedFighter
-7.62,-10.16,4,0,0,0,1,0,-1,RedFighter
10.16,-2.54,2,-1,1,0,0,-1,1,RedFighter
10.16,2.54,-1,-4,1,-1,2,2,3,BlueFighter
7.62,-7.62,-5,-2,0,-4,0,-4,-1,BlueFighter
2.54,-10.16,-3,-2,0,-1,0,-2,0,BlueFighter
17.78,15.24,-8,0,0,-1,0,-1,1,BlueFighter
-5.08,-2.54,7,0,1,0,0,0,2,RedFighter
-2.54,0.0,1,-1,0,0,-1,-1,0,RedFighter
10.16,7.62,0,1,-1,-2,0,-1,0,RedFighter
-2.54,-7.62,0,1,-1,-1,0,-2,-5,BlueFighter
-2.54,-2.54,-5,1,-2,0,0,-1,-3,BlueFighter
-2.54,2.54,5,-2,0,1,-1,2,1,BlueFighter
-15.24,5.08,-1,-5,0,-2,2,0,0,BlueFighter
2.54,7.62,-2,1,-3,-5,1,-7,-7,RedFighter
5.08,5.08,-6,1,0,-1,1,-2,-2,BlueFighter
-5.08,-7.62,5,0,0,0,1,4,-1,RedFighter
-2.54,-10.16,-1,0,0,1,0,1,1,RedFighter
0.0,2.54,2,-1,0,0,1,2,2,BlueFighter
17.78,17.78,-2,-3,2,-1,2,2,3,RedFighter
10.16,-2.54,4,0,0,0,0,-3,-4,RedFighter
5.08,7.62,5,1,0,-1,3,4,1,RedFighter
7.62,0.0,3,0,0,0,0,0,0,RedFighter
10.16,2.54,8,0,0,0,0,1,2,BlueFighter
0.0,0.0,6,-5,0,12,-4,12,9,RedFighter
5.08,-5.08,12,0,0,0,-3,3,3,BlueFighter
2.54,10.16,1,-1,0,4,-2,1,3,RedFighter
7.62,2.54,3,-6,1,0,-1,-5,1,RedFighter
2.54,5.08,6,-1,0,-1,1,-1,0,RedFighter
2.54,2.54,3,-1,0,0,-1,0,3,RedFighter
-2.54,-2.54,-15,2,-1,0,0,-7,-12,RedFighter
-12.7,-15.24,1,-1,2,0,-1,0,2,RedFighter
0.0,2.54,2,0,2,2,0,7,7,BlueFighter
2.54,-10.16,4,-11,0,3,-6,0,0,RedFighter
-2.54,5.08,-7,6,-2,-2,2,-9,-2,BlueFighter
-10.16,-2.54,2,-2,2,2,2,6,6,RedFighter
-5.08,-2.54,-4,0,1,-2,-2,-6,0,RedFighter
10.16,0.0,-13,2,0,0,2,-4,-10,BlueFighter
-7.62,0.0,-1,0,1,2,0,2,1,BlueFighter
7.62,12.7,-9,1,-1,0,1,1,0,BlueFighter
-2.54,5.08,-6,2,-4,1,0,2,-4,RedFighter
2.54,7.62,-1,-2,0,1,-3,-6,-1,BlueFighter
-5.08,-5.08,14,-2,3,-1,0,0,5,RedFighter
2.54,-5.08,5,0,1,4,0,4,3,RedFighter
10.16,5.08,7,-1,0,7,-1,10,10,BlueFighter
10.16,0.0,1,-2,2,1,-1,-1,-1,BlueFighter
0.0,-2.54,0,-5,1,2,0,-3,-2,RedFighter
0.0,2.54,-2,0,0,0,-1,1,2,BlueFighter
-10.16,2.54,-3,2,0,3,-1,1,-1,RedFighter
2.54,-2.54,-6,0,0,-4,0,-13,-6,RedFighter
-5.08,-5.08,-6,-1,0,0,-1,-1,0,RedFighter
-7.62,-2.54,-2,-1,0,-2,-2,-4,-4,RedFighter
2.54,-2.54,-1,-1,0,0,-1,-1,0,BlueFighter
-2.54,-10.16,-1,2,-1,-2,0,-3,-1,RedFighter
-15.24,-12.7,-6,0,0,0,0,-2,-5,BlueFighter
-2.54,0.0,8,-8,0,1,-1,6,11,BlueFighter
-5.08,-10.16,11,-2,0,3,0,3,4,RedFighter
10.16,-2.54,-4,0,0,3,-2,-6,-1,BlueFighter
0.0,10.16,0,0,0,-8,-1,-9,-4,RedFighter
2.54,7.62,3,0,0,-2,1,-2,-1,BlueFighter
10.16,10.16,-10,-2,0,0,-1,-6,-4,RedFighter
-2.54,-10.16,-8,0,-1,0,-1,-2,-1,RedFighter
7.62,-2.54,-5,0,0,0,-1,-2,-2,RedFighter
5.08,5.08,0,0,0,-1,1,0,0,RedFighter
-2.54,-5.08,3,1,-2,0,-3,3,1,BlueFighter
-2.54,5.08,2,1,-1,-1,1,-1,0,BlueFighter
2.54,-7.62,4,2,-1,3,1,4,4,RedFighter
-7.62,-7.62,1,0,1,-2,4,1,4,RedFighter
-25.4,-7.62,-3,0,0,-1,0,-2,1,RedFighter
-7.62,0.0,-1,0,0,0,0,-2,2,BlueFighter
-2.54,-5.08,-10,0,0,-3,-2,-12,-8,RedFighter
-2.54,7.62,1,-1,3,1,1,-1,3,BlueFighter
-2.54,2.54,0,-2,3,0,1,3,8,RedFighter
-10.16,2.54,2,0,0,0,1,1,2,RedFighter
0.0,5.08,9,-1,0,-1,0,-1,0,BlueFighter
-20.32,-10.16,-3,4,0,-2,-3,-7,-6,BlueFighter
17.78,2.54,15,0,0,0,-1,-2,0,RedFighter
-15.24,-7.62,9,0,0,1,2,4,5,RedFighter
-12.7,-5.08,6,0,0,0,0,1,4,BlueFighter
5.08,2.54,0,-1,0,0,-1,-2,0,RedFighter
2.54,10.16,-3,-1,0,-3,1,-1,0,RedFighter
7.62,5.08,5,-3,0,0,0,-1,1,RedFighter
-2.54,2.54,-8,0,0,0,0,0,0,BlueFighter
10.16,-7.62,3,-2,1,0,0,-2,1,RedFighter
-10.16,-7.62,-2,1,0,-1,1,1,3,BlueFighter
12.7,12.7,4,2,-2,-1,0,2,-1,BlueFighter
5.08,5.08,-7,-3,0,-2,0,-3,-2,RedFighter
15.24,15.24,6,-1,0,-2,0,-2,-2,RedFighter
-2.54,2.54,-4,0,1,-3,-2,-4,-2,RedFighter
2.54,0.0,-3,-4,2,-2,1,-1,1,RedFighter
2.54,0.0,1,-2,0,-1,0,-2,0,BlueFighter
-15.24,-10.16,9,0,0,1,0,7,4,RedFighter
-5.08,-2.54,-1,-1,0,-1,0,-6,-4,RedFighter
-10.16,-5.08,-2,0,-2,0,0,0,-2,BlueFighter
-2.54,7.62,3,0,-2,-1,0,-2,-3,BlueFighter
-12.7,-7.62,3,0,0,0,0,0,0,RedFighter
-7.62,-2.54,-5,3,-1,0,0,-1,1,RedFighter
0.0,-5.08,-2,-5,1,0,3,4,4,RedFighter
-7.62,-5.08,1,-1,0,0,1,4,3,RedFighter
2.54,2.54,-3,0,-1,-3,0,-6,-6,RedFighter
-10.16,-7.62,2,-2,0,0,0,-2,0,RedFighter
-2.54,0.0,-1,0,0,0,0,0,0,RedFighter
-12.7,0.0,-4,-1,0,-1,0,-3,-1,RedFighter
10.16,10.16,-3,-1,2,0,0,-1,0,RedFighter
7.62,2.54,-6,3,0,0,0,4,2,RedFighter
-10.16,-7.62,1,-1,0,1,0,0,1,RedFighter
-5.08,0.0,-13,0,-3,0,0,0,-3,BlueFighter
7.62,-10.16,5,-1,1,-5,0,-13,-1,RedFighter
7.62,2.54,-3,0,-1,-4,-2,-5,-6,RedFighter
-2.54,-5.08,0,2,-1,-1,4,9,9,RedFighter
-2.54,0.0,3,-3,2,-1,-1,-2,2,RedFighter
5.08,5.08,6,-5,1,0,-2,0,2,RedFighter
0.0,-7.62,12,1,-1,1,0,4,2,RedFighter
0.0,0.0,0,0,1,-1,1,-2,1,RedFighter
2.54,-2.54,0,0,0,0,0,-1,0,BlueFighter
-15.24,-7.62,-6,0,-1,2,0,3,2,BlueFighter
7.62,-2.54,-7,0,-1,-3,0,-4,-2,RedFighter
-2.54,5.08,-2,-1,1,0,0,0,1,RedFighter
0.0,0.0,3,0,0,0,0,7,3,BlueFighter
-2.54,-2.54,-2,0,-2,-1,0,-3,-4,RedFighter
2.54,10.16,-6,-5,0,4,-4,-6,-2,BlueFighter
5.08,0.0,2,0,0,1,0,0,0,RedFighter
-15.24,0.0,-11,4,0,-2,-2,-16,-9,BlueFighter
-7.62,-2.54,1,2,0,0,2,4,1,BlueFighter
-12.7,-5.08,6,1,-1,-4,-1,-4,0,RedFighter
-10.16,-2.54,-4,0,1,-2,-3,3,2,BlueFighter
5.08,-5.08,4,0,0,-2,0,-3,-1,RedFighter
2.54,-2.54,-5,0,-4,1,0,3,-1,RedFighter
17.78,10.16,4,0,0,1,0,-1,1,RedFighter
10.16,2.54,3,-4,1,0,7,6,8,RedFighter
-10.16,-5.08,-8,3,-2,1,-1,-2,-5,BlueFighter
0.0,5.08,2,-3,1,0,-1,3,4,RedFighter
-12.7,-7.62,7,1,-2,-4,0,7,7,RedFighter
7.62,0.0,-7,0,0,-5,-2,-12,-9,RedFighter
0.0,5.08,0,-3,3,-1,0,-3,-2,RedFighter
-2.54,-5.08,-10,0,0,-1,-3,-3,-3,BlueFighter
2.54,-2.54,-3,0,0,1,-1,2,1,RedFighter
10.16,-5.08,5,-1,3,1,-1,2,5,RedFighter
5.08,7.62,6,1,-3,0,0,0,-4,BlueFighter
-7.62,0.0,6,0,1,-1,-2,-3,-1,RedFighter
-2.54,-5.08,3,0,-1,-1,0,-2,-1,BlueFighter
-5.08,0.0,-3,4,-1,-2,0,0,-3,BlueFighter
-17.78,-7.62,2,0,0,0,0,1,0,RedFighter
-2.54,5.08,-1,0,0,-1,0,0,0,RedFighter
2.54,-2.54,-4,0,-1,-1,0,-1,-1,BlueFighter
2.54,-7.62,5,-1,0,1,0,1,2,RedFighter
10.16,10.16,1,6,-2,-4,0,-9,-9,BlueFighter
17.78,5.08,-4,3,-2,2,1,1,-1,RedFighter
-15.24,-12.7,9,0,-1,0,2,4,0,RedFighter
-2.54,-2.54,-5,0,0,-2,0,-2,-3,RedFighter
-7.62,-20.32,3,-1,0,-1,-1,-1,1,BlueFighter
-12.7,-2.54,8,-1,1,0,0,1,2,RedFighter
5.08,7.62,0,-3,0,-1,0,-1,1,BlueFighter
2.54,2.54,0,0,0,-3,1,-1,0,RedFighter
7.62,0.0,-5,-1,0,0,2,-1,-1,RedFighter
-20.32,-12.7,-6,-1,0,-2,0,-3,0,RedFighter
-20.32,-7.62,-2,-1,0,-2,-1,-5,-3,BlueFighter
-5.08,5.08,0,0,0,-6,-4,-15,-3,BlueFighter
2.54,5.08,-4,-1,1,-2,-2,-8,-5,BlueFighter
-10.16,-5.08,0,2,-3,-8,2,-7,-2,RedFighter
-12.7,-2.54,-3,0,-3,-3,-3,-1,5,BlueFighter
15.24,5.08,-5,1,-2,5,-3,1,0,BlueFighter
5.08,-2.54,5,0,0,3,-2,5,4,RedFighter
5.08,2.54,-5,-1,1,-1,0,-2,-1,RedFighter
5.08,2.54,-1,-1,0,0,0,0,-1,RedFighter
-5.08,-5.08,0,1,-1,-2,-3,-10,-6,RedFighter
-10.16,0.0,0,1,-1,1,0,-2,-2,BlueFighter
0.0,10.16,8,2,-1,2,-1,0,1,RedFighter
0.0,-5.08,7,2,-1,1,-2,6,5,RedFighter
10.16,7.62,-3,0,0,-2,1,-5,1,BlueFighter
12.7,12.7,3,-1,0,3,-3,4,6,RedFighter
5.08,-5.08,-2,0,-1,-2,-2,-1,-5,RedFighter
-5.08,0.0,-9,0,0,-1,0,1,-1,BlueFighter
0.0,2.54,-3,-1,0,-2,1,-1,1,RedFighter
0.0,-2.54,-7,0,0,-2,-1,-4,-5,BlueFighter
-12.7,-10.16,-5,1,-2,-3,-1,-6,-6,BlueFighter
10.16,12.7,0,0,0,0,2,-3,-4,BlueFighter
-5.08,-2.54,0,2,0,0,-1,2,0,RedFighter
-7.62,-5.08,1,0,0,2,1,6,6,RedFighter
-5.08,-2.54,0,1,-1,0,-1,-2,0,RedFighter
-7.62,-2.54,-2,-1,0,0,0,-1,-1,RedFighter
0.0,2.54,0,0,1,1,0,1,1,BlueFighter
-5.08,-2.54,4,0,0,-1,0,-1,0,RedFighter
-2.54,0.0,5,-5,0,-3,-1,-5,0,RedFighter
-5.08,5.08,-12,0,0,-2,0,-2,0,BlueFighter
-5.08,-2.54,-2,2,0,0,1,3,1,BlueFighter
2.54,2.54,0,-1,0,1,0,-4,-2,RedFighter
10.16,0.0,-1,-2,1,-1,2,1,3,RedFighter
-5.08,2.54,2,0,-1,1,0,0,-1,BlueFighter
-2.54,-2.54,6,-1,3,0,0,-1,3,RedFighter
2.54,0.0,-3,0,0,0,0,-2,-1,BlueFighter
0.0,-2.54,5,0,0,1,0,1,0,RedFighter
5.08,0.0,-11,0,-1,-3,0,-3,-4,BlueFighter
-7.62,-5.08,0,0,-1,0,0,-1,-1,RedFighter
-2.54,-7.62,-8,0,-1,-1,0,-3,-4,BlueFighter
0.0,12.7,-4,2,-1,0,1,-2,1,RedFighter
-7.62,-5.08,4,1,0,-1,1,0,0,BlueFighter
7.62,2.54,-3,4,0,-2,1,-10,-4,BlueFighter
-5.08,-7.62,5,1,-1,3,-1,5,5,BlueFighter
-5.08,-12.7,2,-3,0,0,-3,-3,0,RedFighter
5.08,2.54,-8,0,0,-9,2,-13,-9,RedFighter
2.54,0.0,4,-3,1,0,-2,-3,1,RedFighter
-2.54,-2.54,-1,-1,0,0,0,0,1,BlueFighter
5.08,-5.08,8,2,-2,3,-1,3,0,BlueFighter
-7.62,2.54,9,-1,0,0,0,1,4,RedFighter
17.78,5.08,11,-3,0,-2,0,-3,0,RedFighter
-10.16,-5.08,-7,0,-1,0,1,1,-1,BlueFighter
-15.24,0.0,-2,0,0,1,0,0,-1,BlueFighter
5.08,2.54,0,0,0,-2,-1,-12,-5,RedFighter
-5.08,0.0,-3,8,-1,1,5,3,-1,BlueFighter
7.62,2.54,-13,2,0,-1,0,-4,-7,BlueFighter
5.08,-2.54,-2,-1,1,2,-1,-2,-4,RedFighter
5.08,7.62,0,0,0,0,1,0,1,BlueFighter
10.16,17.78,-1,-2,0,-2,0,-2,0,BlueFighter
-7.62,7.62,1,2,-2,-3,-4,-9,-7,BlueFighter
2.54,12.7,6,-2,0,-1,-1,-3,-1,RedFighter
-2.54,-2.54,-5,0,-1,0,0,1,-2,BlueFighter
0.0,-2.54,-6,1,-1,0,0,0,-1,BlueFighter
-2.54,-5.08,1,0,2,0,0,4,3,BlueFighter
-5.08,-7.62,4,0,-1,-1,-3,-2,2,RedFighter
-2.54,2.54,-12,5,-1,0,1,-4,-3,BlueFighter
-2.54,5.08,-4,3,0,4,-2,2,0,BlueFighter
-10.16,-5.08,-3,0,0,-1,-1,-2,-1,RedFighter
-2.54,-5.08,6,-3,0,3,-6,-6,0,RedFighter
0.0,0.0,-3,3,-1,-1,-2,-16,-8,RedFighter
-15.24,-7.62,-6,0,0,-2,-2,-7,-1,RedFighter
7.62,10.16,2,-1,0,0,-1,-1,0,RedFighter
5.08,10.16,0,-1,0,1,6,6,4,RedFighter
-2.54,2.54,-13,0,-3,0,-1,-1,-5,BlueFighter
-2.54,-5.08,2,-2,0,-2,0,-2,0,BlueFighter
-15.24,-7.62,-4,1,0,1,0,0,-3,BlueFighter
17.78,5.08,-2,0,-1,-1,0,-1,-3,BlueFighter
7.62,-2.54,10,0,0,6,-2,0,2,BlueFighter
-7.62,2.54,8,0,0,1,0,-1,1,RedFighter
20.32,-2.54,-5,0,0,0,0,-2,-1,RedFighter
2.54,7.62,0,1,-1,1,-1,-3,0,RedFighter
-7.62,-2.54,2,-1,0,-1,0,0,1,RedFighter
-10.16,0.0,1,-1,0,3,0,1,-1,RedFighter
-2.54,-7.62,-5,0,0,0,-2,-1,0,BlueFighter
-7.62,-2.54,-8,1,0,1,-3,-5,-3,RedFighter
5.08,-5.08,1,0,0,0,0,-2,0,RedFighter
-12.7,-7.62,8,0,0,0,0,-1,0,RedFighter
5.08,2.54,-6,0,0,1,0,1,2,BlueFighter
-2.54,2.54,0,1,0,-5,-2,-9,1,RedFighter
-5.08,0.0,1,8,-1,0,-11,-5,-5,RedFighter
10.16,0.0,3,-2,0,0,-2,-2,1,RedFighter
2.54,5.08,4,2,0,-3,0,-5,-3,RedFighter
2.54,0.0,3,0,0,2,-1,3,2,RedFighter
7.62,10.16,9,-1,0,-1,-1,-1,-1,BlueFighter
2.54,-2.54,-6,0,0,0,0,-1,0,RedFighter
-7.62,-7.62,0,2,-2,-1,1,1,-4,RedFighter
0.0,7.62,-4,0,-2,0,-1,-3,-2,BlueFighter
2.54,-2.54,0,0,0,0,0,0,0,RedFighter
-2.54,2.54,-1,4,-1,-1,2,-3,-3,BlueFighter
-10.16,-7.62,3,0,0,-1,0,-10,-6,RedFighter
5.08,5.08,-8,0,-1,-5,-11,-24,-16,RedFighter
10.16,2.54,-4,1,0,1,-1,-4,-9,RedFighter
-10.16,-5.08,-1,-2,0,0,-2,-2,0,RedFighter
2.54,0.0,3,-1,0,3,1,7,2,BlueFighter
10.16,5.08,2,0,0,-1,1,1,1,RedFighter
10.16,7.62,-13,0,0,-8,-2,-21,-15,BlueFighter
-7.62,2.54,-4,0,0,-1,-1,-3,-1,RedFighter
-10.16,-7.62,0,-2,1,-2,0,-4,-2,BlueFighter
5.08,0.0,8,0,1,0,0,0,1,RedFighter
-2.54,-7.62,2,0,0,0,0,0,0,RedFighter
0.0,2.54,2,-1,0,0,0,0,0,RedFighter
2.54,-2.54,8,2,-1,2,-4,3,9,RedFighter
0.0,-7.62,4,2,0,-4,2,-2,-1,BlueFighter
-5.08,0.0,0,1,-1,0,1,3,2,BlueFighter
5.08,-5.08,0,0,0,2,0,3,1,BlueFighter
-2.54,2.54,-2,1,-3,2,-2,5,9,RedFighter
-5.08,-2.54,8,0,1,1,0,0,1,BlueFighter
-12.7,-2.54,-3,1,0,0,0,-4,-5,RedFighter
10.16,10.16,-1,-1,1,-1,0,-2,0,BlueFighter
17.78,10.16,-10,-1,0,-3,0,-6,-5,BlueFighter
-5.08,-7.62,2,0,0,-2,-1,-4,-2,RedFighter
-2.54,2.54,7,-1,0,0,0,0,2,RedFighter
10.16,7.62,0,0,-2,-2,0,-2,-3,BlueFighter
2.54,2.54,-4,4,0,-5,3,-2,-4,BlueFighter
15.24,5.08,-3,2,-1,-2,-4,-6,-5,BlueFighter
0.0,5.08,-11,4,-1,0,-1,-4,-2,BlueFighter
-5.08,-2.54,-6,-2,0,-1,0,-2,0,RedFighter
-7.62,-7.62,-7,0,-1,-3,-1,-3,-6,BlueFighter
0.0,-2.54,-4,0,0,-12,0,-6,-3,RedFighter
-2.54,2.54,0,-2,1,3,0,2,10,RedFighter
10.16,2.54,4,-2,1,1,1,-1,1,BlueFighter
-2.54,0.0,0,0,-2,-1,0,-3,-4,BlueFighter
-10.16,-7.62,2,0,0,0,-1,-1,1,RedFighter
7.62,5.08,-3,0,-2,-1,0,-4,-4,BlueFighter
-17.78,-7.62,3,-2,0,2,-4,-4,-1,RedFighter
-2.54,-2.54,2,-6,0,1,4,2,2,RedFighter
2.54,10.16,2,1,-1,-5,-3,-8,-6,BlueFighter
0.0,10.16,-1,-6,1,0,0,-6,1,RedFighter
-2.54,0.0,-7,0,1,2,0,3,4,BlueFighter
2.54,2.54,-2,-1,0,-7,0,-8,-4,BlueFighter
-20.32,-12.7,3,-1,0,-4,0,1,4,RedFighter
-7.62,-2.54,-3,0,-1,-3,0,-4,-2,RedFighter
-2.54,-7.62,-2,1,-1,-1,2,-3,1,BlueFighter
7.62,2.54,5,0,2,0,0,3,3,BlueFighter
-2.54,0.0,-4,1,-1,-3,1,-4,-3,BlueFighter
-7.62,-7.62,3,0,0,1,-2,-1,-1,BlueFighter
5.08,-5.08,5,5,-1,-3,2,1,0,RedFighter
-2.54,-2.54,-2,-3,0,4,0,1,3,RedFighter
-2.54,0.0,-5,0,0,1,-2,-1,1,RedFighter
5.08,0.0,-7,0,-1,-2,-2,-7,-6,BlueFighter
7.62,7.62,-6,2,0,-4,-2,-6,-7,RedFighter
12.7,12.7,-2,-1,1,-1,0,-1,1,BlueFighter
2.54,-2.54,3,-3,2,0,1,2,7,RedFighter
7.62,5.08,0,-2,1,0,0,-1,0,RedFighter
-2.54,5.08,-2,-1,0,-1,-2,-3,-2,BlueFighter
5.08,7.62,-2,0,-1,0,0,-1,-3,BlueFighter
-2.54,-2.54,2,-1,0,0,0,-1,0,BlueFighter
-10.16,2.54,2,-2,0,2,0,7,2,RedFighter
0.0,-2.54,-2,0,1,1,0,-11,-5,BlueFighter
2.54,2.54,13,0,0,0,0,0,0,RedFighter
2.54,10.16,-6,-2,0,0,-1,2,2,RedFighter
2.54,-5.08,-1,-1,2,-1,2,1,3,BlueFighter
20.32,10.16,-8,1,0,2,-10,-10,-5,BlueFighter
0.0,5.08,4,0,0,0,0,-1,1,BlueFighter
-10.16,2.54,-8,-1,0,-1,0,-1,0,RedFighter
2.54,7.62,1,-1,0,-1,0,-1,0,BlueFighter
-2.54,-2.54,10,-1,2,3,0,2,2,RedFighter
2.54,-7.62,-2,10,-1,-7,0,-9,-7,RedFighter
